p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LPPR5.1,3.20845431216933e-22,-22.0526437872454,0.781,0.729,1.06478973257963e-17,L5,LPPR5
IFT74.1,3.21235525596929e-22,0.900503175042262,0.377,0.313,1.06608433879853e-17,L5,IFT74
RIOK1.1,3.42482098437556e-22,0.320216718249037,0.292,0.232,1.13659534008472e-17,L5,RIOK1
CLCN4,3.49693564861932e-22,2.20313861073564,0.71,0.661,1.1605280337073e-17,L5,CLCN4
KIAA1377.1,3.50768111048451e-22,-23.5817499893827,0.869,0.872,1.16409413013649e-17,L5,KIAA1377
ECHDC1,3.62752995184514e-22,1.43644585165995,0.691,0.65,1.20386836511885e-17,L5,ECHDC1
SHANK1.1,3.63877239003012e-22,8.23870219652778,0.579,0.533,1.2075993930793e-17,L5,SHANK1
SPATA17,3.7079857098757e-22,1.23753266868191,0.147,0.103,1.23056921753645e-17,L5,SPATA17
SEC22C,4.23674952571113e-22,0.376711884534244,0.446,0.381,1.40605006509775e-17,L5,SEC22C
APMAP,4.3956490372477e-22,0.426882940028734,0.522,0.461,1.45878404599139e-17,L5,APMAP
SLC35D1.1,4.42187291033628e-22,0.631864244070429,0.479,0.422,1.4674869627533e-17,L5,SLC35D1
RAB3GAP1,4.52861755801871e-22,1.21268679903752,0.916,0.927,1.50291230897967e-17,L5,RAB3GAP1
GTF2I.1,4.72785873837507e-22,1.51879848328849,0.822,0.806,1.56903447950453e-17,L5,GTF2I
CXorf38,4.753790560463e-22,0.302939502099028,0.323,0.262,1.57764047330086e-17,L5,CXorf38
CCDC12,4.86620845046124e-22,0.431276969839743,0.393,0.33,1.61494859845457e-17,L5,CCDC12
YWHAQ,5.0290854253645e-22,-0.560333690208059,0.752,0.717,1.66900258011572e-17,L5,YWHAQ
LOC105370817.1,5.07796441522075e-22,0.283345667366681,0.188,0.137,1.68522405047931e-17,L5,LOC105370817
CIAO1.1,5.13073589155152e-22,0.588281070802786,0.706,0.661,1.7027373203292e-17,L5,CIAO1
PPAPDC3,5.30291205712195e-22,0.282628452268124,0.241,0.185,1.75987742439706e-17,L5,PPAPDC3
AADAT,5.33209502398187e-22,0.600679410438097,0.356,0.297,1.76956237560886e-17,L5,AADAT
IL6ST.1,5.48670252035611e-22,18.9766733524011,0.558,0.477,1.82087196543058e-17,L5,IL6ST
LINC00672.1,5.66675439021873e-22,0.286932338132685,0.356,0.294,1.88062577948189e-17,L5,LINC00672
FUBP1.1,5.7696094309514e-22,0.960889883164181,0.746,0.707,1.91476028184984e-17,L5,FUBP1
SAT2,5.87621326947276e-22,1.46768127670467,0.85,0.848,1.95013889773993e-17,L5,SAT2
ADAM20,5.90559383517366e-22,0.875853924552333,0.688,0.646,1.95988942607908e-17,L5,ADAM20
TMEM179,5.93159907432519e-22,0.309331817586136,0.324,0.264,1.9685197847963e-17,L5,TMEM179
NCDN.1,5.93757091221009e-22,-4.76515400564736,0.564,0.61,1.97050165863516e-17,L5,NCDN
GANAB,5.9611819285688e-22,0.426684367282937,0.34,0.278,1.97833744663413e-17,L5,GANAB
SNAPIN,6.04101625464375e-22,0.252666682848735,0.19,0.138,2.00483206442862e-17,L5,SNAPIN
RPP14.1,6.13122725438871e-22,0.355310796944996,0.441,0.378,2.03477038891398e-17,L5,RPP14
EP400.1,6.14138257645221e-22,1.70469313525172,0.787,0.765,2.03814063564719e-17,L5,EP400
TSG1.1,6.26835059041507e-22,0.759076159586354,0.243,0.186,2.08027751044105e-17,L5,TSG1
UBOX5-AS1,6.33577280691118e-22,0.279316781846593,0.21,0.157,2.10265292142961e-17,L5,UBOX5-AS1
SREK1IP1.1,6.42175974989044e-22,2.84383446194702,0.557,0.505,2.13118940819614e-17,L5,SREK1IP1
SBF1,6.54567279561508e-22,0.293574529139327,0.312,0.251,2.17231243068078e-17,L5,SBF1
JAG2,6.93417461052454e-22,0.403728682771283,0.324,0.266,2.30124452799478e-17,L5,JAG2
ZNF583.1,7.36818047452045e-22,0.599314108691341,0.374,0.311,2.4452780540791e-17,L5,ZNF583
PPP1R3F,8.05248430744354e-22,0.325670240138621,0.266,0.208,2.67237796711129e-17,L5,PPP1R3F
MRPL48.1,8.16069464924594e-22,0.61043709293044,0.393,0.329,2.70828973324525e-17,L5,MRPL48
VKORC1,8.19740736836569e-22,0.318565227502159,0.253,0.198,2.72047358333952e-17,L5,VKORC1
RIT1,8.20786456843371e-22,0.301223088700215,0.171,0.123,2.72394401432609e-17,L5,RIT1
SLC26A11,8.83434306790534e-22,0.475590934902952,0.345,0.285,2.93185343394574e-17,L5,SLC26A11
CEP112.1,8.88126157421107e-22,11.0290171197814,0.846,0.835,2.94742427863343e-17,L5,CEP112
LRRC37A4P.1,8.952449871734e-22,0.262405978210493,0.153,0.108,2.97104953893236e-17,L5,LRRC37A4P
CEP89.1,9.38440189820328e-22,0.643818278877389,0.405,0.345,3.11440145795672e-17,L5,CEP89
RAB3D,9.43125648391581e-22,0.293914349843854,0.26,0.203,3.12995108931714e-17,L5,RAB3D
RYK.1,9.49302457928189e-22,-1.67191630615056,0.783,0.82,3.15045006712628e-17,L5,RYK
INTS6.1,9.86752760691302e-22,1.15729699589902,0.823,0.8,3.27473638690622e-17,L5,INTS6
GPAA1,9.88848427441541e-22,0.281583931487192,0.35,0.287,3.28169127615024e-17,L5,GPAA1
TSPYL1.1,1.06858631709398e-21,17.154097862401,0.712,0.754,3.54631741053978e-17,L5,TSPYL1
DGCR8,1.10172747229475e-21,0.35575206480573,0.334,0.274,3.65630296230459e-17,L5,DGCR8
PCBP1-AS1.1,1.14630919444738e-21,0.81219962414848,0.757,0.721,3.80425632361252e-17,L5,PCBP1-AS1
ESD,1.14733176626027e-21,0.782061784031688,0.465,0.408,3.80764993268797e-17,L5,ESD
LOC105370574.1,1.15406446655139e-21,0.267648417167141,0.126,0.084,3.82999374514411e-17,L5,LOC105370574
WSCD2.1,1.17865492231861e-21,-0.860062894056823,0.491,0.426,3.91160209069877e-17,L5,WSCD2
VPS37B,1.18182786728974e-21,1.99479069259909,0.522,0.468,3.92213214317447e-17,L5,VPS37B
HERC2P9,1.2123479140658e-21,0.578901079912498,0.466,0.407,4.02341902241017e-17,L5,HERC2P9
CACNB3.1,1.34825063425324e-21,-0.307010514384019,0.258,0.323,4.47443937989622e-17,L5,CACNB3
ATP6V1H.1,1.34929790390364e-21,10.0159962178415,0.932,0.932,4.47791495368503e-17,L5,ATP6V1H
LOC105373835,1.39595694305965e-21,0.256020259412934,0.319,0.259,4.63276230693207e-17,L5,LOC105373835
ARRDC4.1,1.40526943845861e-21,2.06615165883354,0.228,0.174,4.66366768541258e-17,L5,ARRDC4
TRMT44,1.54730682217539e-21,0.450960726061591,0.484,0.422,5.13504715075345e-17,L5,TRMT44
LOC105375755.1,1.54750412380859e-21,-0.760133673868312,0.303,0.373,5.13570193568358e-17,L5,LOC105375755
CREG1.1,1.55143222046896e-21,1.16041154647783,0.486,0.437,5.14873811007032e-17,L5,CREG1
STRADB.1,1.55548547501651e-21,1.14269968241485,0.466,0.407,5.16218964593728e-17,L5,STRADB
PLEKHG1.1,1.5794637449507e-21,0.852748380621499,0.24,0.183,5.2417663303679e-17,L5,PLEKHG1
TSN,1.59505623780077e-21,0.426409543127076,0.456,0.392,5.29351313638941e-17,L5,TSN
ADGRL1,1.61350695153026e-21,1.28288658160932,0.753,0.706,5.35474552004348e-17,L5,ADGRL1
C6orf165.1,1.66803148440639e-21,1.85899639943576,0.293,0.235,5.53569608729947e-17,L5,C6orf165
TPD52L2,1.68540945104254e-21,0.487613356860542,0.473,0.416,5.59336834517489e-17,L5,TPD52L2
LOC105371144,1.8043999729049e-21,0.279803725856046,0.312,0.251,5.98826219007949e-17,L5,LOC105371144
ABHD17C.1,1.81328019149e-21,0.432987730185754,0.434,0.371,6.01773297149786e-17,L5,ABHD17C
RAB11FIP1.1,1.82219500415225e-21,-0.254903896092837,0.141,0.197,6.04731856028007e-17,L5,RAB11FIP1
KCNH3.1,1.8389475545627e-21,-0.910054092083474,0.67,0.723,6.10291524932722e-17,L5,KCNH3
GLCE.1,1.86366075921569e-21,-9.32778319994559,0.725,0.783,6.1849309616091e-17,L5,GLCE
LOC105370550.1,1.86817500357653e-21,0.386031575689325,0.396,0.334,6.19991238436942e-17,L5,LOC105370550
KCNH1.1,1.87801852727281e-21,-36.3222387914285,0.917,0.951,6.23258008646026e-17,L5,KCNH1
DUT,1.87958640958847e-21,0.852985245175584,0.619,0.57,6.23778341750125e-17,L5,DUT
ZFAND6.1,1.8821441915004e-21,0.501410592844712,0.419,0.356,6.24627192833236e-17,L5,ZFAND6
MLEC.1,1.99734360567709e-21,2.24380824755761,0.482,0.423,6.62858422416057e-17,L5,MLEC
TMEM234,2.06001123379112e-21,0.284703504785027,0.305,0.245,6.83655928158258e-17,L5,TMEM234
LOC105375158.1,2.12920677636127e-21,-12.9115087074607,0.075,0.122,7.06619852871015e-17,L5,LOC105375158
LOC105374450,2.13041251015598e-21,0.327439389668758,0.36,0.296,7.07019999745465e-17,L5,LOC105374450
LOXL2,2.15821642987271e-21,-0.257611433850561,0.137,0.193,7.16247286581857e-17,L5,LOXL2
CCDC24,2.23230784296872e-21,0.697752511066116,0.394,0.339,7.40836003846029e-17,L5,CCDC24
RNF139.1,2.33263558243719e-21,0.410231644971466,0.341,0.282,7.7413177074343e-17,L5,RNF139
SYT13.1,2.39919985035668e-21,1.65673946298035,0.652,0.592,7.9622245433787e-17,L5,SYT13
SHROOM2,2.47283724165079e-21,0.281953718224071,0.267,0.209,8.20660495386646e-17,L5,SHROOM2
FAM98C,2.47731229034774e-21,0.26637446067969,0.309,0.247,8.22145629797703e-17,L5,FAM98C
SRXN1,2.50879437655974e-21,0.312026523866932,0.15,0.105,8.32593589748881e-17,L5,SRXN1
DNAJC2.1,2.55977900364951e-21,0.568110089218975,0.514,0.457,8.49513857941164e-17,L5,DNAJC2
TBC1D22B.1,2.60651701419512e-21,0.622681649458405,0.468,0.411,8.65024801500935e-17,L5,TBC1D22B
LINC00871,2.62120493991517e-21,0.931189410851847,0.103,0.066,8.69899283409648e-17,L5,LINC00871
MSS51,2.64405627243785e-21,0.322007795974895,0.327,0.265,8.7748295513395e-17,L5,MSS51
KIAA0907,2.74722487111176e-21,0.915884238102084,0.622,0.575,9.1172151797586e-17,L5,KIAA0907
SLU7.1,2.80060783872586e-21,0.69346997658405,0.432,0.37,9.29437723437953e-17,L5,SLU7
SAV1.1,3.01249334353951e-21,0.431120284099837,0.287,0.227,9.99756165920457e-17,L5,SAV1
ABHD5,3.06392607319365e-21,0.280168291097234,0.516,0.454,1.01682514591078e-16,L5,ABHD5
C1orf50,3.18812466424196e-21,0.303067208551903,0.272,0.215,1.05804293232198e-16,L5,C1orf50
EP400NL,3.44774262728094e-21,0.373715245978997,0.322,0.262,1.14420234571572e-16,L5,EP400NL
ZNF276,3.46009865944079e-21,0.324219049770068,0.43,0.369,1.14830294210861e-16,L5,ZNF276
ARFIP1.1,3.56944007744923e-21,1.87805787874314,0.679,0.644,1.18459007850308e-16,L5,ARFIP1
CCDC43,3.73088941988209e-21,0.311898601466425,0.288,0.23,1.23817027177627e-16,L5,CCDC43
GRINA,4.00899554499453e-21,1.21689011458248,0.472,0.408,1.33046535151733e-16,L5,GRINA
GNAZ,4.09388960333735e-21,0.274596597027314,0.296,0.237,1.35863914265957e-16,L5,GNAZ
SEC24D.1,4.36535201714505e-21,4.84564326784771,0.556,0.573,1.44872937392993e-16,L5,SEC24D
ZNF12,4.54663831468043e-21,0.442595017700764,0.392,0.332,1.50889285749299e-16,L5,ZNF12
TRIT1,4.70501339249303e-21,2.05917158337316,0.591,0.548,1.56145279456666e-16,L5,TRIT1
FGF5,4.93884015407357e-21,0.327872876702485,0.242,0.188,1.6390528819324e-16,L5,FGF5
PPP2R2C.1,4.96486934793556e-21,12.8768382821641,0.937,0.938,1.64769119049937e-16,L5,PPP2R2C
PHF8.1,5.21538121227318e-21,0.396071797140873,0.457,0.396,1.7308285629171e-16,L5,PHF8
STK35,5.67698445141088e-21,0.301219627389827,0.312,0.253,1.88402082988973e-16,L5,STK35
NFYB.1,5.7334986575829e-21,0.3108650421188,0.332,0.272,1.90277619949204e-16,L5,NFYB
SEPT8,5.9486018901931e-21,1.09409729090551,0.483,0.425,1.97416250929839e-16,L5,SEPT8
PPFIA4.1,5.97440247032138e-21,1.25208517733075,0.621,0.573,1.98272494782556e-16,L5,PPFIA4
SLC9C1,6.04861869089727e-21,0.349353221760643,0.134,0.092,2.00735508494808e-16,L5,SLC9C1
ZNF781.1,6.13584860456736e-21,0.496596170282648,0.436,0.376,2.03630407639777e-16,L5,ZNF781
DDRGK1.1,6.14717237787533e-21,-0.649351158889993,0.465,0.527,2.04006209704549e-16,L5,DDRGK1
TOMM6,6.32028696393265e-21,0.520251359806301,0.395,0.333,2.09751363472033e-16,L5,TOMM6
ANXA11,6.50579216538993e-21,0.7114749781927,0.452,0.528,2.15907724592796e-16,L5,ANXA11
JAKMIP1.1,7.40496044147963e-21,4.09373738631787,0.801,0.809,2.45748422171384e-16,L5,JAKMIP1
STAT2.1,7.45306086319582e-21,0.777140826590562,0.586,0.535,2.4734473086688e-16,L5,STAT2
NOP2,7.83026109718351e-21,0.299692971360838,0.265,0.21,2.59862875032229e-16,L5,NOP2
SCAI.1,8.09537990294273e-21,2.32490836676292,0.942,0.973,2.6866137283896e-16,L5,SCAI
PHIP.1,8.58277485103182e-21,1.07466101528518,0.952,0.94,2.84836548981193e-16,L5,PHIP
RBCK1,8.64217712756404e-21,0.484757534237117,0.403,0.345,2.86807932332468e-16,L5,RBCK1
MGEA5.1,8.68938072705373e-21,5.01527694512928,0.951,0.962,2.88374478188732e-16,L5,MGEA5
SEC13.1,8.85288122626367e-21,0.700652503212501,0.414,0.357,2.93800569256013e-16,L5,SEC13
ANKRD19P,9.09009047533995e-21,0.600697491744706,0.466,0.413,3.01672832605107e-16,L5,ANKRD19P
RPN1,9.14949538536055e-21,0.27356854190091,0.318,0.258,3.03644303353961e-16,L5,RPN1
LOC105374789.1,9.18488177136208e-21,0.415470567243156,0.285,0.228,3.04818671346193e-16,L5,LOC105374789
SIAH2,9.60827062742105e-21,0.306173943951864,0.351,0.29,3.18869677312222e-16,L5,SIAH2
ZBBX.1,9.96479670179164e-21,-3.23969610923148,0.475,0.555,3.30701708142359e-16,L5,ZBBX
NEXN.1,1.06676984394121e-20,2.21041736248893,0.543,0.483,3.54028908108771e-16,L5,NEXN
PPIL6.1,1.07613132136701e-20,-0.314953127326936,0.258,0.323,3.57135701622068e-16,L5,PPIL6
C5orf56.1,1.12176726890688e-20,1.62174145291836,0.471,0.416,3.72280903532128e-16,L5,C5orf56
PRKCI.1,1.32539565186538e-20,-0.926809598826882,0.803,0.829,4.39859054984565e-16,L5,PRKCI
ZC3H18,1.32590557011096e-20,0.378809266784294,0.32,0.262,4.40028281552726e-16,L5,ZC3H18
PTGES2,1.33730500577519e-20,0.381684003320114,0.382,0.321,4.43811412266614e-16,L5,PTGES2
PTGR2,1.37271069585729e-20,0.289510990618882,0.243,0.188,4.5556149863416e-16,L5,PTGR2
NADK,1.39435330858063e-20,0.251488387494319,0.298,0.239,4.62744032518655e-16,L5,NADK
AQP11,1.41013176831762e-20,0.29472046154307,0.354,0.294,4.67980429951567e-16,L5,AQP11
LOC105377484.1,1.4512557927472e-20,2.04851329040586,0.479,0.429,4.81628259939014e-16,L5,LOC105377484
ARF1.1,1.49630786600577e-20,2.22959193422967,0.678,0.621,4.96579691491336e-16,L5,ARF1
HYOU1,1.55371524242843e-20,0.322352566244462,0.323,0.264,5.15631477504723e-16,L5,HYOU1
DOCK2.1,1.56699157197309e-20,0.380874415005236,0.174,0.236,5.20037492990711e-16,L5,DOCK2
LOC102723967,1.57645802543907e-20,-0.259192943595775,0.148,0.204,5.23179124902464e-16,L5,LOC102723967
SLC44A1.1,1.59467659596749e-20,0.430252419863823,0.91,0.945,5.29225321903732e-16,L5,SLC44A1
SAP30BP,1.75779503495153e-20,0.383510689193297,0.394,0.334,5.83359438249365e-16,L5,SAP30BP
ACOX1,1.85762413242402e-20,0.366037197789103,0.424,0.365,6.16489720827559e-16,L5,ACOX1
NUP88,1.90461530268676e-20,0.476334813689021,0.489,0.433,6.32084680502654e-16,L5,NUP88
KRBOX4.1,1.93207101503991e-20,0.598217489053463,0.506,0.449,6.41196407761296e-16,L5,KRBOX4
CAMK1D,1.9622758213089e-20,81.7771477326775,0.948,0.979,6.51220476817785e-16,L5,CAMK1D
GSPT1.1,2.06722579244121e-20,7.4657124776519,0.774,0.752,6.86050223737465e-16,L5,GSPT1
LTA4H.1,2.09457317160119e-20,0.615543338742134,0.463,0.404,6.95125998459287e-16,L5,LTA4H
NOV,2.15704519932304e-20,0.252463177900845,0.128,0.087,7.15858590299336e-16,L5,NOV
KCNJ6.1,2.39760485956099e-20,13.892750388307,0.947,0.93,7.95693124742505e-16,L5,KCNJ6
DSE.1,2.42821939738555e-20,1.5213311976054,0.652,0.612,8.05853171410342e-16,L5,DSE
CGREF1,2.46773110623427e-20,0.42192340473261,0.399,0.34,8.18965922225966e-16,L5,CGREF1
GPR137C.1,2.48511270573431e-20,-9.07083846999028,0.796,0.735,8.24734353652046e-16,L5,GPR137C
GPD1L.1,2.54410930091018e-20,0.386915729799642,0.486,0.426,8.4431355369306e-16,L5,GPD1L
CFAP58,2.56990547552785e-20,4.27833477114621,0.108,0.071,8.52874530163426e-16,L5,CFAP58
AFMID,2.68270641614033e-20,0.327385505983354,0.201,0.152,8.90309778324491e-16,L5,AFMID
CCNDBP1,2.70155670343836e-20,0.640900410597901,0.458,0.399,8.96565623170089e-16,L5,CCNDBP1
GOPC.1,2.81419517654122e-20,-3.79722233788055,0.726,0.699,9.33946953238734e-16,L5,GOPC
IFT122,2.83059447865483e-20,-0.359993735516492,0.519,0.582,9.39389389631179e-16,L5,IFT122
NEURL1B.1,2.89246666820926e-20,0.450650370676754,0.133,0.092,9.59922913178606e-16,L5,NEURL1B
UBE2D1,2.98430714558403e-20,0.479444571652398,0.425,0.365,9.90402012404972e-16,L5,UBE2D1
SLC7A5,3.0484711846178e-20,-1.4407968235447,0.317,0.26,1.01169613203911e-15,L5,SLC7A5
E2F4,3.06546877972324e-20,0.26888931220717,0.367,0.305,1.01733712392675e-15,L5,E2F4
RRAGD,3.11591436825092e-20,0.454268078630454,0.433,0.378,1.03407850139143e-15,L5,RRAGD
ILK.1,3.14650080152824e-20,0.427228749158166,0.384,0.322,1.04422922100318e-15,L5,ILK
SNAPC1.1,3.25754471262678e-20,0.380381161466358,0.336,0.277,1.08108136377945e-15,L5,SNAPC1
ELMOD3.1,3.27795743099179e-20,0.381078612660458,0.508,0.453,1.08785573262324e-15,L5,ELMOD3
MTUS2.1,3.27942886886521e-20,47.7275513180229,0.985,0.96,1.0883440587103e-15,L5,MTUS2
CAMK4.1,3.3897526517444e-20,-33.6216152792987,0.882,0.936,1.12495721253442e-15,L5,CAMK4
LRFN2.1,3.40050176506781e-20,1.66044465072883,0.791,0.844,1.12852452077305e-15,L5,LRFN2
ANKS3,3.41296809227697e-20,0.618920584225719,0.571,0.519,1.13266172078396e-15,L5,ANKS3
ATN1,3.41726629290938e-20,0.327741595928764,0.519,0.456,1.13408816462784e-15,L5,ATN1
LOC729222,3.46655594741013e-20,0.253887573387402,0.171,0.124,1.150445922267e-15,L5,LOC729222
ZNF16,3.65723834757091e-20,0.291452480070405,0.202,0.152,1.21372769040836e-15,L5,ZNF16
UBA2.1,3.68778247457837e-20,0.919360714644595,0.745,0.71,1.22386436983833e-15,L5,UBA2
RNPEPL1,3.69995011638554e-20,0.254140344955909,0.283,0.226,1.22790244512487e-15,L5,RNPEPL1
P3H3,4.01588026089278e-20,0.393522058263846,0.35,0.292,1.33275018218249e-15,L5,P3H3
PHTF2,4.0355058064317e-20,4.60274564774376,0.909,0.886,1.33926331198049e-15,L5,PHTF2
POLR2A,4.18196673076305e-20,0.421828137316085,0.424,0.367,1.38786929893833e-15,L5,POLR2A
SYT11,4.24652852508075e-20,1.00652600847567,0.87,0.84,1.40929542161855e-15,L5,SYT11
OPHN1.1,4.25204260907811e-20,4.13704022381125,0.816,0.833,1.41112538067475e-15,L5,OPHN1
ALKBH1.1,4.28406954176804e-20,0.28880191978698,0.39,0.33,1.42175415882656e-15,L5,ALKBH1
ARRB2,4.32851027046457e-20,0.489998441655759,0.462,0.407,1.43650270345908e-15,L5,ARRB2
PTDSS1,4.4136065042899e-20,0.784388762612144,0.574,0.523,1.46474359057869e-15,L5,PTDSS1
UTP18,4.45806762506e-20,0.359721691420123,0.435,0.376,1.47949890272866e-15,L5,UTP18
KIAA0513.1,4.50491809007414e-20,10.5791342699773,0.738,0.711,1.4950471665529e-15,L5,KIAA0513
LINC01535,4.69406621001987e-20,0.281255008990257,0.268,0.211,1.55781975311929e-15,L5,LINC01535
LOC105369192,4.75679837175776e-20,0.291092768430744,0.153,0.108,1.57863867563525e-15,L5,LOC105369192
C9orf129.1,4.76128309494508e-20,0.274769833638137,0.362,0.301,1.58012702071942e-15,L5,C9orf129
GABRB3.1,4.81388373624759e-20,4.95863598418494,0.964,0.991,1.59758359554849e-15,L5,GABRB3
MAP3K7CL,4.82516842086684e-20,0.269252442674052,0.13,0.089,1.60132864383308e-15,L5,MAP3K7CL
FAM160B1.1,5.31131773246334e-20,0.425786652278005,0.551,0.49,1.76266701587261e-15,L5,FAM160B1
ABHD16A,5.33936949281844e-20,0.284588176359133,0.346,0.286,1.77197655358166e-15,L5,ABHD16A
TMEM64,5.38861026076758e-20,0.359251086924098,0.261,0.205,1.78831808724094e-15,L5,TMEM64
SKIV2L2,5.51484239149029e-20,1.03666239090542,0.773,0.741,1.83021074446388e-15,L5,SKIV2L2
PRCC,5.56891939975451e-20,0.329965213162255,0.389,0.329,1.84815728119653e-15,L5,PRCC
POLR3H,5.61543294963739e-20,0.259293119806362,0.271,0.216,1.86359373299616e-15,L5,POLR3H
CTDSPL2.1,5.83722139382998e-20,1.17848051044122,0.681,0.64,1.93719866397036e-15,L5,CTDSPL2
PPM1D.1,5.94387624183242e-20,1.5123379533784,0.44,0.379,1.97259420837693e-15,L5,PPM1D
NUP155.1,6.10406981970713e-20,0.330114809126812,0.33,0.272,2.02575765106621e-15,L5,NUP155
PAQR7,6.42662621130656e-20,0.291351392383043,0.315,0.257,2.13280444074631e-15,L5,PAQR7
IFT22,6.58250586359712e-20,0.25042009649628,0.21,0.159,2.18453622095198e-15,L5,IFT22
CLN5.1,6.93822917131793e-20,0.254900116266748,0.285,0.23,2.30259011508528e-15,L5,CLN5
CTSA,7.02273994336256e-20,0.366859995955366,0.481,0.421,2.33063670500373e-15,L5,CTSA
ABCC12,7.1215019013036e-20,0.260596744888931,0.149,0.106,2.36341283598563e-15,L5,ABCC12
VPS4A,7.38330976135554e-20,0.381835018762991,0.364,0.304,2.45029901050106e-15,L5,VPS4A
KCNN1.1,7.4185246719555e-20,0.66894413654608,0.319,0.264,2.46198578288187e-15,L5,KCNN1
CCDC28A.1,7.48218230363088e-20,0.66537690185846,0.529,0.474,2.48311184110598e-15,L5,CCDC28A
DPP7.1,7.80602923309111e-20,1.7500263053944,0.605,0.555,2.59058692158595e-15,L5,DPP7
SNX3,7.85994182671038e-20,-2.85051504963287,0.725,0.688,2.60847889403037e-15,L5,SNX3
GPRC5B,8.40528960766441e-20,0.521294318419786,0.115,0.077,2.78946346209559e-15,L5,GPRC5B
IQCE.1,9.43852512036353e-20,0.391852936089092,0.404,0.346,3.13236333169504e-15,L5,IQCE
CDO1,9.47608174365074e-20,-0.315648277704094,0.262,0.322,3.14482724826537e-15,L5,CDO1
GRK5.1,9.50676774888998e-20,5.32618651104932,0.44,0.382,3.15501101282412e-15,L5,GRK5
LOC101928885,9.52564359910948e-20,0.300462184436337,0.223,0.171,3.16127534123646e-15,L5,LOC101928885
ADAM20P1,9.60369642324426e-20,0.389979704396582,0.316,0.258,3.18717873198207e-15,L5,ADAM20P1
LOC100294362.1,9.67324745430175e-20,-2.94350628302267,0.76,0.734,3.21026063265912e-15,L5,LOC100294362
LINC01296,9.70113306264385e-20,2.066329620151,0.168,0.122,3.21951502949961e-15,L5,LINC01296
WDR25,9.7044994377579e-20,0.508974744410456,0.406,0.345,3.22063222840872e-15,L5,WDR25
UBE2J2,9.79060821536347e-20,0.311971321014919,0.349,0.29,3.24920914843268e-15,L5,UBE2J2
NAA40,9.84775109309403e-20,0.283080383539764,0.37,0.309,3.26817315526512e-15,L5,NAA40
DFFB,1.04541786958121e-19,0.399854672347094,0.423,0.365,3.46942828377917e-15,L5,DFFB
PPIEL.1,1.0524154682497e-19,0.364468322147212,0.402,0.343,3.49265121448029e-15,L5,PPIEL
PPP1R7.1,1.09927041406815e-19,0.947039421271368,0.583,0.544,3.64814872316796e-15,L5,PPP1R7
GALC.1,1.14793054096757e-19,0.588863888462102,0.43,0.368,3.80963708630908e-15,L5,GALC
TNFSF13B,1.15638236317881e-19,-4.08918727410672,0.406,0.349,3.8376861486815e-15,L5,TNFSF13B
FAM174B.1,1.18943013218693e-19,0.486654375388015,0.493,0.434,3.94736177968876e-15,L5,FAM174B
LOC105375694.1,1.19860078510765e-19,-0.38882731340208,0.159,0.215,3.97779642553676e-15,L5,LOC105375694
LRTM1.1,1.26277621716792e-19,-0.462855526755412,0.395,0.456,4.19077543191518e-15,L5,LRTM1
MTRR,1.317121481475e-19,0.663593119414727,0.535,0.477,4.37113106057108e-15,L5,MTRR
ZNF557,1.33123808234085e-19,0.276949238271059,0.262,0.206,4.41797982386457e-15,L5,ZNF557
C1orf159.1,1.33397087576302e-19,-0.501556672369831,0.532,0.476,4.42704914539473e-15,L5,C1orf159
TMED2,1.37733835173549e-19,0.26853385165889,0.456,0.394,4.57097278790456e-15,L5,TMED2
NOL4.1,1.42284099612131e-19,6.54272195764369,0.96,0.947,4.72198241382778e-15,L5,NOL4
DUSP6,1.42764464487972e-19,0.826052517085924,0.345,0.292,4.73792428296232e-15,L5,DUSP6
SKIL.1,1.4283925098057e-19,0.690059148887604,0.675,0.64,4.74040622229216e-15,L5,SKIL
LMTK3.1,1.45849391366032e-19,0.865943898889876,0.65,0.604,4.8403037512645e-15,L5,LMTK3
PIK3R2,1.46693766094546e-19,0.310735352061385,0.311,0.254,4.86832601537971e-15,L5,PIK3R2
ERO1L.1,1.49458162058255e-19,0.447745975483063,0.716,0.678,4.9600680242273e-15,L5,ERO1L
ATP13A3.1,1.53846130402917e-19,1.06948887985215,0.804,0.777,5.10569152968159e-15,L5,ATP13A3
LOC105369537,1.58529873504904e-19,0.406316645035902,0.251,0.199,5.26113091200726e-15,L5,LOC105369537
